वर्नाक्युलर एक्ट का उद्देश्य क्या था?,प्रेस पर प्रतिबंध लगाना,भारतीयों को शस्त्र रखने की अनुमति,भारतीय शिक्षा का प्रचार,नगरपालिका में सुधार,a
विश्वविद्यालय अधिनियम कब पारित हुआ?,1904,1910,1905,1899,a
वर्नाक्युलर एक्ट किस वर्ष में पारित हुआ था?,1878,1883,1904,1911,a
बंगाल विभाजन कब रद्द किया गया?,1911,1904,1905,1899,a
भारत में राष्ट्रवाद के उदय का मुख्य कारण क्या था?,ब्रिटिश प्रशासनिक नीतियाँ,धार्मिक एकता,भाषाई विविधता,भारतीय संस्कृति का उत्थान,a
डलहौजी की संरचनात्मक योजना के तहत किसका विकास हुआ?,रेलवे और टेलीग्राफ,शिक्षा प्रणाली,सैनिक प्रशिक्षण,कृषि नीति,a
कलकत्ता कारपोरेशन एक्ट किस वर्ष में पारित किया गया था?,1899,1878,1883,1905,a
इलबर्ट बिल का प्रस्तावित वर्ष कौन सा था?,1883,1899,1878,1904,a
1905 में बंगाल विभाजन का तर्क क्या दिया गया था?,प्रशासनिक सुविधा के लिए,धार्मिक कारणों से,आर्थिक विकास के लिए,भाषाई समानता के लिए,a
इंडियन प्रेस एक्ट किस वर्ष में पारित हुआ था?,1910,1905,1907,1911,a
इलबर्ट बिल का उद्देश्य क्या था?,भारतीयों और यूरोपीय लोगों के फौजदारी मुकदमों की समान सुनवाई,कर लगाने की नई प्रणाली,ब्रिटिश शासन का विस्तार,भारतीय संस्कृति का प्रचार,a
आर्म्स एक्ट के तहत भारतीयों के लिए क्या प्रतिबंधित किया गया था?,अस्त्र-शस्त्र रखना,शिक्षा प्राप्त करना,सामूहिक सभा करना,यात्रा करना,a
भारत में अंग्रेजों की कृषि नीति का मुख्य उद्देश्य क्या था?, अधिकतम भू-राजस्व (लगान) एकत्र करना, कृषि का विकास, उद्योग का विकास, विदेशी व्यापार को बढ़ावा देना, b
साल 1882 में भारतीय सूती वस्त्रों पर से कौन सा कर हटाया गया था?, आयात कर, निर्यात कर, बिक्री कर, सेवा कर, a
1857 ई. में भारत में हुआ विद्रोह क्या कहलाता है?, नील विद्रोह, पवना विद्रोह, पहला स्वतंत्रता संग्राम, भारतीय राष्ट्रीय कांग्रेस की स्थापना, c
1857 के विद्रोह के बाद, भारतीयों ने किस निष्कर्ष पर पहुँचना शुरू किया?, अंग्रेजों से समझौता करना, स्वतंत्रता प्राप्त करने के लिए स्पष्टता और मजबूत नेतृत्व की आवश्यकता, विद्रोह करने की आवश्यकता नहीं है, केवल कृषि पर ध्यान केंद्रित करना, b
किस फसल के उत्पादन से किसान विशेष रूप से पीड़ित थे?, गेहूँ, चावल, कपास और नील, सब्जियाँ, c
भारत में औद्योगिक विकास की प्रक्रिया किस कारण धीमी थी?, मजदूरों की कमी, अंग्रेजों का औद्योगीकरण के प्रति विरोध, सरकार की अनुदान नीति, विदेशी निवेश की कमी, b
स्थायी बंदोबस्त के अंतर्गत जमींदारों को क्या देना पड़ता था?, सरकार को निश्चित भू-राजस्व, किसानों को अनुदान, औद्योगिक कर, विदेशी व्यापार कर, a
अंग्रेजों ने भारतीय उद्योग पर क्या प्रतिबंध लगाया था?, निर्यात पर कर, आयात पर कर, कपड़ों के निर्यात पर प्रतिबंध, सभी प्रकार के कर, c
कौन सा विद्रोह 1857 के विद्रोह के बाद हुआ?, नील विद्रोह, पवना विद्रोह, डाक बग़ीचा विद्रोह, सभी उपरोक्त, d
किस नीति के तहत किसानों को शोषण का सामना करना पड़ा?, स्थायी बंदोबस्त, स्वराज नीति, औद्योगिक नीति, महाजन नीति, a
ब्रिटिश सरकार की प्रजाति भेद की नीति के कारण क्या जागृत हुआ?,भारतीयों का प्रेम,अंग्रेजों के प्रति घृणा,कोई प्रभाव नहीं,सहयोग,b
दक्षिण अफ्रीका में भारतीयों पर क्या प्रतिबंध लगाए गए थे?,यात्रा प्रतिबंध,स्कूल प्रतिबंध,कानूनी प्रतिबंध,भोजन प्रतिबंध,c
सरकारी सेवाओं में अंग्रेजों की नीति क्या थी?,समान,उदार,सहयोगी,पक्षपातपूर्ण,d
भारत में भारतीयों को उच्च सरकारी पदों से अलग रखने का प्रयास किसके द्वारा किया जाता था?,महात्मा गांधी,ब्रिटिश सरकार,भारतीय राष्ट्रीय कांग्रेस,सुरेन्द्रनाथ बनर्जी,b
इंडियन सिविल सर्विस की परीक्षा कहाँ आयोजित की जाती थी?,भारत,दक्षिण अफ्रीका,अमेरिका,इंग्लैंड,d
सुरेन्द्रनाथ बनर्जी के साथ सरकार ने किस प्रकार का वर्त्ताव किया?,सहयोग,सम्मान,अच्छा वर्त्ताव,पदच्यूत करने की कोशिश,d
धर्म सुधार आन्दोलन ने राष्ट्रवाद उत्पन्न करने में क्या भूमिका अदा की?,महत्वपूर्ण,कोई भूमिका नहीं,विपरीत भूमिका,थोड़ी भूमिका,a
किस सदी में धार्मिक कुरीतियों के खिलाफ आन्दोलन की शुरूआत हुई?,18वीं,19वीं,20वीं,21वीं,b
1885 में क्या गठित हुआ?,भारतीय राष्ट्रीय कांग्रेस,भारतीय स्वतंत्रता संग्राम,भारतीय धर्म सुधार समिति,भारतीय गणराज्य,a
1914 में क्या शुरू हुआ?,द्वितीय विश्वयुद्ध,प्रथम विश्वयुद्ध,भारत का विभाजन,स्वतंत्रता संग्राम,b
बाल गंगाधर तिलक, बिपिन चन्द्र पाल और लाला लाजपत राय किस आन्दोलन के नेतृत्व में सक्रिय हुए?,धार्मिक आन्दोलन,सामाजिक आन्दोलन,राष्ट्रीय आन्दोलन,स्वतंत्रता आन्दोलन,c
"राजा राम मोहन राय, स्वामी विवेकानन्द और ईश्वरचन्द विद्यासागर जैसे महापुरूषों ने किसके खिलाफ आन्दोलन शुरू किया?",धार्मिक कुरीतियाँ,अंग्रेजों,अन्य महापुरूषों,समाज के खिलाफ,a
किस विद्वान ने भारतीय धर्मग्रन्थों का अंग्रेजी में अनुवाद किया?,महादेव गोविन्द रानाडे,मैकाले,मैक्समूलर,सर्वपल्ली राधाकृष्णन,c
स्वामी विवेकानन्द का योगदान किस क्षेत्र में था?,राजनीति,धर्म सुधार,शिक्षा,विज्ञान,b
प्रथम विश्वयुद्ध में कौन-से दो गुट थे?,फ्रांस-इटली और ब्रिटेन-जर्मनी,फ्रांस-ब्रिटेन और जर्मनी-ऑस्ट्रिया,ब्रिटेन-ऑस्ट्रिया और इटली-फ्रांस,इंग्लैंड-रूस और अमेरिका-हंगरी,c
भारत में ब्रिटिश शासन का लक्ष्य क्या था जब युद्ध आरम्भ हुआ?,एक जिम्मेदार सरकार की स्थापना,एक स्वतंत्र सरकार की स्थापना,औद्योगिक क्रांति का विकास,साम्राज्य का विस्तार,a
किस वर्ष भारत में आयात शुल्क लगाया गया था ताकि कपड़ा उद्योग को बढ़ावा मिल सके?,1914,1916,1920,1918,b
प्रथम विश्वयुद्ध का मुख्य कारण क्या था?,सामाजिक कारण,आर्थिक कारण,धार्मिक कारण,औद्योगिक क्रांति,d
प्रथम विश्वयुद्ध में अमेरिका कब मित्र राष्ट्रों के साथ शामिल हुआ?,1912,1914,1920,1917,c
प्रथम विश्वयुद्ध का भारत पर क्या प्रभाव पड़ा?,स्वतंत्रता की भावना में वृद्धि,धार्मिक एकता,सामाजिक सुधार,सुरक्षा का प्रयास,a
प्रथम विश्वयुद्ध के दौरान ब्रिटेन के उपनिवेशों में भारत की क्या भूमिका थी?,स्वतंत्र उपनिवेश,अन्य उपनिवेशों की तुलना में कम महत्व,महत्वपूर्ण उपनिवेश,असामान्य उपनिवेश,a
प्रथम महायुद्ध के समय भारत में होनेवाली घटनाएँ किससे संबंधित थीं?,युद्ध की परिस्थितियों,सामाजिक सुधार,धार्मिक आंदोलन,शिक्षा के सुधार,a
युद्ध के आरम्भ में तिलक और गांधी ने किसमें सहयोग दिया?,स्वराज आन्दोलन,ब्रिटिश सरकार के युद्ध प्रयासों,कांग्रस पार्टी,सत्याग्रह,a
भारतीयों पर कर का बोझ बढ़ने से क्या हुआ?,मंहगाई का दर बढ़ा,धारा प्रवाह में कमी,स्वराज की प्राप्ति,क्रांतिकारी गतिविधियों में वृद्धि,a
किस वर्ष होमरूल लीग आन्दोलन की शुरुआत हुई?,1913,1915,1916,1917,b
गदर पार्टी की स्थापना कब हुई थी?,1912,1913,1914,1915,b
कांग्रेस के गरम और नरम दल कब एक हुए?,1915,1916,1917,1918,c
महात्मा गांधी का राजनीति में उत्कर्ष किसके बाद हुआ?,चम्पारण, खेड़ा और अहमदाबाद आन्दोलन,स्वराज आन्दोलन,भारत छोड़ो आन्दोलन,सत्याग्रह आन्दोलन,a
क्रांतिकारी आन्दोलन भारत के किस हिस्से में विकसित हुआ?,दक्षिण भारत,उत्तर भारत,पूर्वी भारत,पश्चिमी भारत,b
प्रथम विश्वयुद्ध के बाद भारत की आर्थिक स्थिति कैसे थी?,बिगड़ी,सुधरी,प्रभावित,स्थिर,a
महंगाई ने किस वर्ग को सबसे ज्यादा प्रभावित किया?,बुद्धिजीवियों,किसानों,व्यापारियों,राजनीतिज्ञों,b
युद्ध के दौरान इंग्लैंड की अर्थव्यवस्था किस स्थिति में थी?,स्थिर,सुखद,सशक्त,संकट में,d
भारतीय उद्योगपतियों ने क्या माँग की?,जिम्मेदार सरकार,विदेशी वस्तुओं पर भारी शुल्क,आर्थिक सहयोग,स्वतंत्रता,b
कौन-सा कानून 1919 में पारित हुआ?,सत्याग्रह एक्ट,रौलेट एक्ट,मजदूर सुरक्षा अधिनियम,स्वराज एक्ट,b
13 अप्रैल 1919 को क्या हुआ?,क्रांतिकारी विद्रोह,स्वराज आन्दोलन,जालियांवाला बाग हत्याकांड,विभाजन,c
जालियांवाला बाग हत्याकांड के बाद किसका प्रवर्तन किया गया?,सामाजिक कानून,स्वतंत्रता कानून,मार्शल लॉ,आर्थिक नीति,c
प्रथम विश्वयुद्ध ने किस भावना को प्रबल बनाया?,सामाजिक भावना,धार्मिक भावना,राष्ट्रवादी भावना,शिक्षा का विकास,c
1919 के मांटेग्यू-चेम्सफोर्ड योजना में क्या बदलाव किया गया?,प्रांतीय विधायी परिषदों का आकार बढ़ाया गया,आर्थिक सुधार किए गए,सामाजिक सुधार किए गए,धार्मिक सुधार किए गए,a
किस आन्दोलन के रूप में प्रथम महायुद्ध का प्रत्यक्ष प्रभाव सामने आया?,स्वराज आन्दोलन,खिलाफत आन्दोलन,सत्याग्रह आन्दोलन,गांधीवादी आन्दोलन,b
किस वर्ष में लीग कांग्रेस समझौता हुआ था?,1914,1915,1916,1917,c
गांधीजी ने खिलाफत के प्रश्न को किस आन्दोलन के लिए महत्वपूर्ण मुद्दा बनाया?,स्वराज आन्दोलन,असहयोग आन्दोलन,सत्याग्रह आन्दोलन,गृहयुद्ध,b
महायुद्ध के दौरान गोरों की प्रतिष्ठा में क्या कमी आई?,जिन्होंने अपने विरोधियों के खिलाफ प्रचार किया,जो शक्तिशाली थे,जो संगठित थे,जो शिक्षित थे,a
गांधीजी ने 1915 में किस स्थान पर साबरमती आश्रम की स्थापना की?,दिल्ली,कोलकाता,अहमदाबाद,पुणे,c
गांधीजी ने चम्पारण और खेड़ा में किस प्रकार के आन्दोलन का नेतृत्व किया?,सामाजिक आन्दोलन,राजनैतिक आन्दोलन,कृषक आन्दोलन,श्रमिक आन्दोलन,c
रौलेट एक्ट के विरोध में गांधीजी ने क्या शुरू किया?,हड़ताल,सत्याग्रह,दर्शन,विरोध प्रदर्शन,b
रौलेट एक्ट के विरोध में सत्याग्रह की अध्यक्षता किसने की?,महात्मा गांधी,सुभाष चंद्र बोस,लाला लाजपत राय,बाल गंगाधर तिलक,a
रौलेट एक्ट को कब पारित किया गया?,21 मार्च 1918,21 मार्च 1919,21 मार्च 1920,21 मार्च 1921,b
रौलेट एक्ट के अनुसार किसी व्यक्ति को किस आधार पर गिरफ्तार किया जा सकता था?,वारंट,अनुमति,अमान्य साक्ष्य,साक्षात्कार,c
रौलेट एक्ट के विरोध में 6 अप्रैल 1919 को क्या आयोजित किया गया?,रैली,सत्याग्रह सभा,जनसभा,संविधान सभा,b
13 अप्रैल 1919 को कौन-सी घटना हुई?,जलियांवाला बाग हत्याकांड,सत्याग्रह आन्दोलन,स्वराज आन्दोलन,कृषक आन्दोलन,a
रौलेट एक्ट को किसकी अनुशंसा पर पारित किया गया?,कांग्रेस,गवर्नर जनरल,सिडनी रौलेट समिति,सरकारी आयोग,c
रौलेट एक्ट किस प्रकार का अधिनियम था?,सामाजिक,आर्थिक,अत्यधिक दण्डात्मक,धार्मिक,c
रौलेट एक्ट को किसने अनुचित और स्वतंत्रता का हनन बताया?,महात्मा गांधी,सुभाष चंद्र बोस,बिपिन चंद्र पाल,गांधीजी के अनुयायी,a
जालियाँवाला बाग हत्याकांड कब हुआ?,6 अप्रैल 1919,9 अप्रैल 1919,13 अप्रैल 1919,15 अप्रैल 1919,c
जालियाँवाला बाग में किसने गोलियां चलाईं?,सरकार,जनरल ओ डायर,महात्मा गांधी,रवींद्रनाथ ठाकुर,b
इस नरसंहार में कितने लोगों की हत्या हुई थी?,500,1000,1500,2000,b
जालियाँवाला बाग हत्याकांड के विरोध में किसने 'नाइट' की उपाधि त्यागी?,महात्मा गांधी,शंकरन नायर,रवींद्रनाथ टैगोर,बाल गंगाधर तिलक,c
जालियाँवाला बाग में हुई सभा का उद्देश्य क्या था?,आंदोलन की शुरुआत,सत्याग्रह,दो स्थानीय नेताओं की गिरफ्तारी के खिलाफ,धार्मिक सभा,c
जालियाँवाला बाग के बाद पंजाब में क्या लागू किया गया?,सामान्य कानून,आपातकाल,मार्शल लॉ,स्थानीय प्रशासन,c
गांधी जी ने किस उपाधि को त्याग दिया था?,महानायक,कैसर-ए-हिन्द,राय बहादुर,सर्वश्रेष्ठ,a
जालियाँवाला बाग हत्याकांड ने किसमें नई जान फूंक दी?,शिक्षा आन्दोलन,राष्ट्रीय आन्दोलन,कृषक आन्दोलन,आर्थिक आन्दोलन,b
खिलाफत आन्दोलन कब प्रारंभ हुआ?,1917,1918,1920,1919,c
खिलाफत आन्दोलन का मुख्य उद्देश्य क्या था?,ब्रिटेन के खिलाफ विद्रोह,मुस्लिम शासन की स्थापना,स्वराज की प्राप्ति,खलीफा के अधिकारों की रक्षा,d
खिलाफत आन्दोलन में महात्मा गांधी की क्या भूमिका थी?,समर्थक,सदस्य,अध्यक्ष,विरोधी,c
खिलाफत आन्दोलन के तीन सूत्री मांग पत्र में कौन-सी माँग शामिल थी?,खलीफा को पवित्र स्थलों का संरक्षक बनाया जाए,खलीफा को विदेश भेजना,खलीफा की सत्ता को समाप्त करना,खलीफा का सत्ता में पुनः स्थापित करना,a
खिलाफत दिवस कब मनाया गया?,6 अप्रैल 1919,17 अक्टूबर 1919,26 जनवरी 1920,15 अगस्त 1947,b
कांग्रेस के कलकत्ता अधिवेशन में किस आन्दोलन का निर्णय लिया गया?,सत्याग्रह,असहयोग आन्दोलन,स्वराज आन्दोलन,सामाजिक आन्दोलन,b
असहयोग आन्दोलन का उद्देश्य क्या था?,सिर्फ खलीफा की रक्षा करना,स्वराज की प्राप्ति,सिर्फ सामाजिक सुधार करना,ब्रिटेन से संधि करना,b
असहयोग आन्दोलन में किस प्रकार के कार्यक्रम अपनाए गए थे?,सिर्फ विध्वंसात्मक,सिर्फ रचनात्मक,विध्वंसात्मक और रचनात्मक,कोई नहीं,c
रॉलेट एक्ट कब पारित किया गया?,21 मार्च 1919,6 अप्रैल 1919,15 अगस्त 1919,26 जनवरी 1920,a
महात्मा गांधी ने 'कैसर-ए-हिन्द' की उपाधि कब त्यागी?,1919,1920,1922,1921,a
असहयोग आन्दोलन की अवधि क्या थी?,1920-1922,1919-1921,1921-1923,1918-1920,a
असहयोग आन्दोलन कब प्रारंभ हुआ?,1 जनवरी 1921,1 जनवरी 1922,1 जनवरी 1920,1 जनवरी 1919,a
असहयोग आन्दोलन के दौरान किस प्रकार की शैक्षिक संस्थाओं की स्थापना की गई?,केवल सरकारी,राष्ट्रीय विद्यालय,ख़ास और अनुदानित,अर्थशास्त्र विश्वविद्यालय,b
प्रिंस ऑफ वेल्स का स्वागत कब किया गया?,1 जनवरी 1921,17 नवम्बर 1921,12 फरवरी 1922,5 फरवरी 1922,b
गांधीजी ने सविनय अवज्ञा आन्दोलन की धमकी कब दी?,1920,1921,1922,1930,c
चौरी-चौरा की घटना कब हुई?,12 फरवरी 1922,5 फरवरी 1922,1 जनवरी 1921,17 नवम्बर 1921,a
असहयोग आन्दोलन को कब स्थगित किया गया?,1 जनवरी 1921,17 नवम्बर 1921,12 फरवरी 1922,5 फरवरी 1922,c
गांधीजी को कितने साल की सजा दी गई?,7 साल,6 साल,8 साल,5 साल,b
असहयोग आन्दोलन के स्थगित होने का एक परिणाम क्या था?,स्वराज की प्राप्ति,साम्प्रदायिकता का बढ़ना,खिलाफत का मुद्दा समाप्त होना,हिन्दू-मुस्लिम एकता बढ़ना,c
सविनय अवज्ञा आन्दोलन कब छेड़ा गया?,1942,1930,1921,1922,a
असहयोग आन्दोलन में किसने नेतृत्व प्रदान किया?,मोतीलाल नेहरू,महात्मा गांधी,सुभाष चंद्र बोस,लाला लाजपत राय,b
असहयोग आन्दोलन के दौरान कितने आन्दोलनकारियों को गिरफ्तार किया गया?,15000,30000,25000,20000,b
असहयोग आन्दोलन के बाद किस भाषा को मान्यता मिली?,उर्दू,बांग्ला,हिन्दी,अंग्रेजी,a
असहयोग आन्दोलन कब प्रारंभ हुआ?,1 जनवरी 1921,1 जनवरी 1922,1 जनवरी 1920,1 जनवरी 1919,a
असहयोग आन्दोलन के दौरान किस प्रकार की शैक्षिक संस्थाओं की स्थापना की गई?,केवल सरकारी,राष्ट्रीय विद्यालय,ख़ास और अनुदानित,अर्थशास्त्र विश्वविद्यालय,b
प्रिंस ऑफ वेल्स का स्वागत कब किया गया?,1 जनवरी 1921,17 नवम्बर 1921,12 फरवरी 1922,5 फरवरी 1922,b
गांधीजी ने सविनय अवज्ञा आन्दोलन की धमकी कब दी?,1920,1921,1922,1930,c
चौरी-चौरा की घटना कब हुई?,12 फरवरी 1922,5 फरवरी 1922,1 जनवरी 1921,17 नवम्बर 1921,a
असहयोग आन्दोलन को कब स्थगित किया गया?,1 जनवरी 1921,17 नवम्बर 1921,12 फरवरी 1922,5 फरवरी 1922,c
गांधीजी को कितने साल की सजा दी गई?,7 साल,6 साल,8 साल,5 साल,b
असहयोग आन्दोलन के स्थगित होने का एक परिणाम क्या था?,स्वराज की प्राप्ति,साम्प्रदायिकता का बढ़ना,खिलाफत का मुद्दा समाप्त होना,हिन्दू-मुस्लिम एकता बढ़ना,c
सविनय अवज्ञा आन्दोलन कब छेड़ा गया?,1942,1930,1921,1922,a
असहयोग आन्दोलन में किसने नेतृत्व प्रदान किया?,मोतीलाल नेहरू,महात्मा गांधी,सुभाष चंद्र बोस,लाला लाजपत राय,b
असहयोग आन्दोलन के दौरान कितने आन्दोलनकारियों को गिरफ्तार किया गया?,15000,30000,25000,20000,b
असहयोग आन्दोलन के बाद किस भाषा को मान्यता मिली?,उर्दू,बांग्ला,हिन्दी,अंग्रेजी,a
साइमन कमीशन का गठन कब किया गया था?,1927,1928,1926,1930,a
साइमन कमीशन का अध्यक्ष कौन था?,लार्ड बिरकनहैड,सर जॉन साइमन,मोतीलाल नेहरू,लॉर्ड कर्जन,b
साइमन कमीशन का भारत में विरोध क्यों हुआ?,सभी सदस्य भारतीय थे,कोई भारतीय सदस्य नहीं था,स्वराज्य की माँग नहीं थी,इसमें धार्मिक आधार पर भेदभाव था,b
साइमन कमीशन के आगमन पर प्रदर्शनकारियों ने कौन सा नारा लगाया?,भारत छोड़ो,वंदे मातरम्,साइमन वापस जाओ,इंकलाब जिंदाबाद,c
नेहरू रिपोर्ट की अध्यक्षता किसने की?,लॉर्ड बिरकनहैड,महात्मा गांधी,सर जॉन साइमन,मोतीलाल नेहरू,d
साइमन कमीशन विरोधी आंदोलन का मुख्य कारण क्या था?,सांप्रदायिक एकता,विदेशी सदस्यों का होना,स्वदेशी नीति,स्वतंत्रता का आग्रह,b
नेहरू रिपोर्ट के अनुसार भारत को क्या दर्जा देने की मांग की गई थी?,पूर्ण स्वराज,डोमिनियन स्टेट,रिपब्लिकन स्टेट,प्रिंसली स्टेट,b
साइमन कमीशन भारत कब पहुँचा?,4 फरवरी 1927,3 फरवरी 1928,5 फरवरी 1929,6 फरवरी 1930,b
सर्वदलीय सम्मेलन का आयोजन कब हुआ?,मार्च 1927,जनवरी 1928,फरवरी 1928,अप्रैल 1929,c
किस ब्रिटिश अधिकारी ने भारतीयों को संविधान निर्माण की चुनौती दी?,लॉर्ड कर्जन,लॉर्ड बिरकनहैड,लॉर्ड मिंटो,लॉर्ड रीडिंग,b
विश्वव्यापी आर्थिक मंदी का प्रभाव भारत पर किस समय पड़ा?,1927-28,1935-36,1932-33,1929-30,d
लाहौर अधिवेशन (1929) में कांग्रेस का अध्यक्ष कौन था?,महात्मा गांधी,सुभाषचन्द्र बोस,मोतीलाल नेहरू,जवाहरलाल नेहरू,d
पूर्ण स्वराज्य दिवस मनाने की घोषणा कब की गई?,26 जनवरी 1930,2 अक्टूबर 1930,31 दिसम्बर 1929,15 अगस्त 1947,a
चटगांव में सरकारी शस्त्रागार पर हमले का नेतृत्व किसने किया?,भगत सिंह,बटुकेश्वर दत्त,सुभाषचन्द्र बोस,सूर्यसेन,d
सविनय अवज्ञा आन्दोलन की पृष्ठभूमि में किन कारणों का योगदान था?,सिर्फ क्रांतिकारी आंदोलन,केवल आर्थिक मंदी,विभिन्न कारणों का सम्मिलन,केवल समाजवाद,c
साइमन कमीशन का विरोध मुख्यतः क्यों हुआ?,वामपंथी विचारों का प्रसार,स्वदेशी आंदोलन,स्वराज की मांग,विदेशी प्रतिनिधियों का शामिल होना,d
कांग्रेस ने स्वतंत्रता की घोषणा का प्रस्ताव कहाँ पढ़ा?,हिमालय के पाद में,रावी नदी के तट पर,गंगा के तट पर,साबरमती आश्रम,b
कांग्रेस में वामपंथी विचारधारा का नेतृत्व किनके द्वारा किया गया?,महात्मा गांधी और नेहरू,सुभाषचन्द्र बोस और भगत सिंह,वल्लभभाई पटेल और मोतीलाल नेहरू,जवाहरलाल नेहरू और सुभाषचन्द्र बोस,d
सविनय अवज्ञा आन्दोलन की पृष्ठभूमि में कौन सा महत्वपूर्ण क्रांतिकारी केस था?,बंगाल षड्यंत्र केस,अलीगढ़ केस,बिहार षड्यंत्र केस,मेरठ षड्यंत्र केस,d
31 दिसम्बर 1929 की मध्य रात्रि को तिरंगा झंडा कहाँ फहराया गया था?,दिल्ली में लाल किला,कैलाश पर्वत,रावी नदी के तट पर,अंडमान द्वीप,c
गांधीजी ने सविनय अवज्ञा आंदोलन की शुरुआत किस यात्रा से की?,डांडी यात्रा,भारत यात्रा,अहमदाबाद यात्रा,स्वराज यात्रा,a
डांडी यात्रा कितने दिनों में पूरी हुई थी?,22 दिन,24 दिन,20 दिन,15 दिन,b
सविनय अवज्ञा आंदोलन की शुरुआत किस तिथि को हुई?,12 मार्च 1930,6 अप्रैल 1930,5 अप्रैल 1930,31 मार्च 1930,a
गांधीजी ने किसके साथ डांडी यात्रा प्रारंभ की?,75 अनुयायी,80 अनुयायी,78 अनुयायी,50 अनुयायी,c
गांधीजी ने किस कानून का उल्लंघन कर आंदोलन का आरंभ किया?,विदेशी कपड़ा कानून,नमक कानून,खादी कानून,शिक्षा कानून,b
डांडी यात्रा का मुख्य उद्देश्य क्या था?,भारत की आजादी,स्वदेशी प्रचार,नमक कानून तोड़ना,गरीबी उन्मूलन,c
गांधीजी ने आंदोलन प्रारंभ करने से पहले किसके सामने अपनी 11 सूत्रीय मांग रखी?,जवाहरलाल नेहरू,लॉर्ड इरविन,सर साइमन,लॉर्ड माउंटबेटन,b
गांधीजी की 11 सूत्रीय मांगों के संबंध में किसने मिलने से इंकार कर दिया?,लॉर्ड इरविन,महात्मा गांधी,सर जॉन साइमन,लॉर्ड माउंटबेटन,a
गांधीजी ने किस तिथि को समुद्र के पानी से नमक बनाकर कानून तोड़ा?,5 अप्रैल 1930,10 अप्रैल 1930,1 मार्च 1930,6 अप्रैल 1930,d
सविनय अवज्ञा आंदोलन के अंतर्गत क्या प्रमुख गतिविधियाँ थीं?,सरकारी नौकरी का बहिष्कार,स्कूलों का बहिष्कार,नमक कानून तोड़ना,विदेशी वस्त्रों का बहिष्कार,c
तमिलनाडु में नमक यात्रा त्रिचनापल्ली से किस स्थान तक हुई?,कालीकट,धारासणा,पेशावर,वेदारण्य,d
मालाबार में किसने कालीकट से पोथान्नूर तक नमक यात्रा की?,खान अब्दुल गफ्फार खान,रानी गैडिनल्यू,के. केलप्पन,सरोजिनी नायडू,c
पेशावर में ‘खुदाई खिदमतगार’ का नेतृत्व किसने किया?,महात्मा गांधी,खान अब्दुल गफ्फार खान,के. केलप्पन,इमाम साहब,b
'खुदाई खिदमतगार' संगठन को और किस नाम से जाना जाता था?,नीली कुर्ती,हरी कुर्ती,लाल कुर्ती,सफेद कुर्ती,c
गांधीजी की गिरफ्तारी के बाद शोलापुर में किस प्रकार की प्रतिक्रिया हुई?,शांति प्रदर्शन,विद्रोह,प्रशासनिक सभा,कोई प्रतिक्रिया नहीं,b
